uuid,latitude,longitude,altitude,speed,timestamp,time,weekday
Device_2,47.576045,-52.695948,37.409546,12.88,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.57631,-52.695361,35.439331,12.26,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.576642,-52.694547,35.47998,12.76,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.57687,-52.693956,33.888123,12.99,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577138,-52.693308,37.506714,13.81,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577453,-52.692332,35.535706,13.32,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577739,-52.691526,35.772156,13.56,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577956,-52.690844,34.572632,13.54,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578291,-52.689866,36.863281,13.55,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578528,-52.689218,33.307678,12.99,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578774,-52.688567,31.829285,12.64,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578941,-52.687717,25.55603,13.98,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.579273,-52.686787,31.026062,14.64,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.576045,-52.695948,37.409546,12.88,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.57631,-52.695361,35.439331,12.26,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.576642,-52.694547,35.47998,12.76,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.57687,-52.693956,33.888123,12.99,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577138,-52.693308,37.506714,13.81,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577453,-52.692332,35.535706,13.32,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577739,-52.691526,35.772156,13.56,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.577956,-52.690844,34.572632,13.54,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578291,-52.689866,36.863281,13.55,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578528,-52.689218,33.307678,12.99,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578774,-52.688567,31.829285,12.64,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.578941,-52.687717,25.55603,13.98,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.579273,-52.686787,31.026062,14.64,2017-07-18 17:47:00,17:47:00,Tuesday
Device_2,47.572772,-52.697957,32.984741,11.06,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.573272,-52.698146,33.985779,12.56,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.573718,-52.698548,39.007874,11.21,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574108,-52.699024,37.054626,7.74,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574367,-52.699179,39.962646,2.5,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574689,-52.698583,39.227234,12.78,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.575061,-52.697982,38.797668,11.94,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.57543,-52.697198,38.060669,9.9,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.575698,-52.696566,36.679321,9.23,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.572772,-52.697957,32.984741,11.06,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.573272,-52.698146,33.985779,12.56,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.573718,-52.698548,39.007874,11.21,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574108,-52.699024,37.054626,7.74,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574367,-52.699179,39.962646,2.5,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.574689,-52.698583,39.227234,12.78,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.575061,-52.697982,38.797668,11.94,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.57543,-52.697198,38.060669,9.9,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.575698,-52.696566,36.679321,9.23,2017-07-18 17:48:00,17:48:00,Tuesday
Device_2,47.571574,-52.698207,29.036743,4.81,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.571677,-52.697876,28.568848,5.1,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.5718,-52.697551,31.041382,2.42,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.572031,-52.697603,28.370117,5.33,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.572258,-52.697715,25.571899,3.07,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.571574,-52.698207,29.036743,4.81,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.571677,-52.697876,28.568848,5.1,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.5718,-52.697551,31.041382,2.42,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.572031,-52.697603,28.370117,5.33,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.572258,-52.697715,25.571899,3.07,2017-07-18 17:49:00,17:49:00,Tuesday
Device_2,47.569634,-52.701574,25.421021,7.76,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570057,-52.701092,29.793945,7.51,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570453,-52.70066,33.190063,6.91,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570605,-52.700305,32.373901,2.44,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570755,-52.70004,34.523254,4.97,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570886,-52.699767,33.924133,4,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571018,-52.699433,32.677673,8.48,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571267,-52.69881,29.960876,5.34,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571412,-52.69849,26.955811,5.84,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.569634,-52.701574,25.421021,7.76,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570057,-52.701092,29.793945,7.51,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570453,-52.70066,33.190063,6.91,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570605,-52.700305,32.373901,2.44,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570755,-52.70004,34.523254,4.97,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.570886,-52.699767,33.924133,4,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571018,-52.699433,32.677673,8.48,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571267,-52.69881,29.960876,5.34,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.571412,-52.69849,26.955811,5.84,2017-07-18 17:50:00,17:50:00,Tuesday
Device_2,47.56671,-52.705177,35.838013,4.97,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.566898,-52.704944,30.372314,6.5,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.5671,-52.704691,24.864319,9.3,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.567497,-52.70418,31.593079,8.45,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.567923,-52.70364,22.782654,9.93,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.568357,-52.703119,23.095276,10.69,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.568794,-52.702586,29.439819,10.63,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.569208,-52.70208,28.328979,10.14,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.56671,-52.705177,35.838013,4.97,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.566898,-52.704944,30.372314,6.5,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.5671,-52.704691,24.864319,9.3,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.567497,-52.70418,31.593079,8.45,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.567923,-52.70364,22.782654,9.93,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.568357,-52.703119,23.095276,10.69,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.568794,-52.702586,29.439819,10.63,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.569208,-52.70208,28.328979,10.14,2017-07-18 17:51:00,17:51:00,Tuesday
Device_2,47.564782,-52.707448,24.431213,12.1,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.565208,-52.707039,32.751526,12.14,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.56571,-52.706471,26.692444,11.58,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.566107,-52.705946,21.677734,11.78,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.566522,-52.70541,34.127136,5.79,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.564782,-52.707448,24.431213,12.1,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.565208,-52.707039,32.751526,12.14,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.56571,-52.706471,26.692444,11.58,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.566107,-52.705946,21.677734,11.78,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.566522,-52.70541,34.127136,5.79,2017-07-18 17:52:00,17:52:00,Tuesday
Device_2,47.56149,-52.711794,11.786804,13.18,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562002,-52.71141,18.389343,7.74,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562258,-52.710717,25.453613,9.91,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562549,-52.710078,20.640076,10.05,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562849,-52.709364,24.773254,10.83,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.563248,-52.708828,29.143127,11.24,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.563746,-52.70837,26.026489,12.37,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.564314,-52.707871,27.179871,11.41,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.56149,-52.711794,11.786804,13.18,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562002,-52.71141,18.389343,7.74,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562258,-52.710717,25.453613,9.91,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562549,-52.710078,20.640076,10.05,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.562849,-52.709364,24.773254,10.83,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.563248,-52.708828,29.143127,11.24,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.563746,-52.70837,26.026489,12.37,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.564314,-52.707871,27.179871,11.41,2017-07-18 17:53:00,17:53:00,Tuesday
Device_2,47.558003,-52.714045,8.549194,12.83,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.558592,-52.713708,9.207214,10.3,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559137,-52.71341,12.148621,6.6,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559403,-52.713263,11.86792,5.8,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559892,-52.712962,10.900818,12.63,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.560326,-52.71266,10.353088,12.54,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.560819,-52.712302,10.192261,13.13,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.558003,-52.714045,8.549194,12.83,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.558592,-52.713708,9.207214,10.3,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559137,-52.71341,12.148621,6.6,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559403,-52.713263,11.86792,5.8,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.559892,-52.712962,10.900818,12.63,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.560326,-52.71266,10.353088,12.54,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.560819,-52.712302,10.192261,13.13,2017-07-18 17:54:00,17:54:00,Tuesday
Device_2,47.555844,-52.719402,28.403992,5.81,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.555625,-52.719273,29.831299,5.75,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.555735,-52.718972,34.82843,9.36,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.55603,-52.71822,20.043274,12.88,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.556326,-52.717495,25.15387,13.81,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.556628,-52.716891,17.600403,12.27,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557003,-52.71614,9.891541,12.2,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557338,-52.715407,7.917114,7.07,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557485,-52.715062,4.060669,6.86,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.55751,-52.714335,4.937683,7.46,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.555844,-52.719402,28.403992,5.81,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.555625,-52.719273,29.831299,5.75,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.555735,-52.718972,34.82843,9.36,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.55603,-52.71822,20.043274,12.88,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.556326,-52.717495,25.15387,13.81,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.556628,-52.716891,17.600403,12.27,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557003,-52.71614,9.891541,12.2,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557338,-52.715407,7.917114,7.07,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.557485,-52.715062,4.060669,6.86,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.55751,-52.714335,4.937683,7.46,2017-07-18 17:55:00,17:55:00,Tuesday
Device_2,47.556936,-52.719747,34.606812,10.35,2017-07-18 17:56:00,17:56:00,Tuesday
Device_2,47.556323,-52.719554,33.118042,9.16,2017-07-18 17:56:00,17:56:00,Tuesday
Device_2,47.556936,-52.719747,34.606812,10.35,2017-07-18 17:56:00,17:56:00,Tuesday
Device_2,47.556323,-52.719554,33.118042,9.16,2017-07-18 17:56:00,17:56:00,Tuesday
Device_2,47.557291,-52.719738,51.877686,0.73,2017-07-18 17:58:00,17:58:00,Tuesday
Device_2,47.557291,-52.719738,51.877686,0.73,2017-07-18 17:58:00,17:58:00,Tuesday
Device_2,47.557353,-52.719346,61.941284,0.64,2017-07-18 18:04:00,18:04:00,Tuesday
Device_2,47.557353,-52.719346,61.941284,0.64,2017-07-18 18:04:00,18:04:00,Tuesday
Device_2,47.56075,-52.717694,58.189331,7.77,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.560499,-52.717912,64.458862,7.79,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.560227,-52.718148,50.35321,7.64,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.559758,-52.718465,47.028381,9.19,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.56075,-52.717694,58.189331,7.77,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.560499,-52.717912,64.458862,7.79,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.560227,-52.718148,50.35321,7.64,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.559758,-52.718465,47.028381,9.19,2017-07-19 08:10:00,08:10:00,Wednesday
Device_2,47.5632,-52.71721,63.818359,3.45,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.563072,-52.716893,64.117981,3.61,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562964,-52.716578,61.990417,2.64,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562852,-52.716285,62.455627,4.71,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562641,-52.716093,65.107788,6.6,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562421,-52.716277,66.73175,6.89,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561951,-52.716672,65.868774,7.73,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561702,-52.716881,65.605286,7.92,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561453,-52.717089,64.091919,8.6,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561148,-52.717349,65.368896,8.1,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.5632,-52.71721,63.818359,3.45,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.563072,-52.716893,64.117981,3.61,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562964,-52.716578,61.990417,2.64,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562852,-52.716285,62.455627,4.71,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562641,-52.716093,65.107788,6.6,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.562421,-52.716277,66.73175,6.89,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561951,-52.716672,65.868774,7.73,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561702,-52.716881,65.605286,7.92,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561453,-52.717089,64.091919,8.6,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.561148,-52.717349,65.368896,8.1,2017-07-19 08:11:00,08:11:00,Wednesday
Device_2,47.565367,-52.717219,76.321045,4.78,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.565109,-52.717134,76.302307,4.78,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564862,-52.717027,75.33606,4.84,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564602,-52.716937,73.266663,5.1,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564368,-52.716862,71.639587,5.09,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564117,-52.71678,70.831177,5.37,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563848,-52.716691,70.033142,4.29,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563673,-52.716907,68.715454,5.34,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563536,-52.717202,68.497375,4.77,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563349,-52.717472,65.358582,2.41,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.565367,-52.717219,76.321045,4.78,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.565109,-52.717134,76.302307,4.78,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564862,-52.717027,75.33606,4.84,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564602,-52.716937,73.266663,5.1,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564368,-52.716862,71.639587,5.09,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.564117,-52.71678,70.831177,5.37,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563848,-52.716691,70.033142,4.29,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563673,-52.716907,68.715454,5.34,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563536,-52.717202,68.497375,4.77,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.563349,-52.717472,65.358582,2.41,2017-07-19 08:12:00,08:12:00,Wednesday
Device_2,47.567558,-52.719523,74.554199,9.31,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.567314,-52.718944,77.809937,9.43,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.567135,-52.718511,77.98822,7.49,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566976,-52.718033,78.427429,5.05,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566755,-52.717945,77.905762,4.67,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566526,-52.717826,78.205078,4.56,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566303,-52.717687,77.495911,4.64,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566067,-52.717561,76.388184,4.74,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.565837,-52.717411,76.839905,3.77,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.565612,-52.717306,77.58844,4.63,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.567558,-52.719523,74.554199,9.31,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.567314,-52.718944,77.809937,9.43,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.567135,-52.718511,77.98822,7.49,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566976,-52.718033,78.427429,5.05,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566755,-52.717945,77.905762,4.67,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566526,-52.717826,78.205078,4.56,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566303,-52.717687,77.495911,4.64,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.566067,-52.717561,76.388184,4.74,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.565837,-52.717411,76.839905,3.77,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.565612,-52.717306,77.58844,4.63,2017-07-19 08:13:00,08:13:00,Wednesday
Device_2,47.568427,-52.724166,49.820129,1.27,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568372,-52.723832,57.685547,7.46,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568245,-52.723049,63.012451,9.12,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568127,-52.722279,61.155823,7.19,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568047,-52.721751,62.12793,4.42,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.56794,-52.721028,72.799927,10.49,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.567808,-52.720179,74.0672,10.11,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568427,-52.724166,49.820129,1.27,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568372,-52.723832,57.685547,7.46,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568245,-52.723049,63.012451,9.12,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568127,-52.722279,61.155823,7.19,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568047,-52.721751,62.12793,4.42,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.56794,-52.721028,72.799927,10.49,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.567808,-52.720179,74.0672,10.11,2017-07-19 08:14:00,08:14:00,Wednesday
Device_2,47.568289,-52.727472,46.174561,8.36,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568335,-52.726706,43.594421,8.94,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568377,-52.726011,45.133362,8.21,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568418,-52.725317,46.414124,8.3,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568453,-52.724543,48.426331,6.03,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568289,-52.727472,46.174561,8.36,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568335,-52.726706,43.594421,8.94,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568377,-52.726011,45.133362,8.21,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568418,-52.725317,46.414124,8.3,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.568453,-52.724543,48.426331,6.03,2017-07-19 08:15:00,08:15:00,Wednesday
Device_2,47.569683,-52.731706,48.022522,4.13,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569478,-52.731485,45.930725,4.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569279,-52.731298,44.24707,4.2,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569111,-52.731013,42.855896,5.2,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569012,-52.7307,42.122314,5.44,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568902,-52.730398,42.838867,4.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568758,-52.73011,41.647644,7.29,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568514,-52.729439,40.522278,7.41,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568379,-52.729095,42.140808,9.34,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568247,-52.728338,43.343262,8.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569683,-52.731706,48.022522,4.13,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569478,-52.731485,45.930725,4.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569279,-52.731298,44.24707,4.2,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569111,-52.731013,42.855896,5.2,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.569012,-52.7307,42.122314,5.44,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568902,-52.730398,42.838867,4.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568758,-52.73011,41.647644,7.29,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568514,-52.729439,40.522278,7.41,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568379,-52.729095,42.140808,9.34,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.568247,-52.728338,43.343262,8.35,2017-07-19 08:16:00,08:16:00,Wednesday
Device_2,47.570878,-52.733469,58.891907,3.54,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570759,-52.733165,58.382324,3.58,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570599,-52.732913,56.463501,3.51,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570405,-52.732677,53.353699,3.48,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570243,-52.732418,52.221313,4.09,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570067,-52.73215,50.274658,3.43,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.569866,-52.731965,48.256531,3.67,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570878,-52.733469,58.891907,3.54,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570759,-52.733165,58.382324,3.58,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570599,-52.732913,56.463501,3.51,2017-07-19 08:17:00,08:17:00,Wednesday
Device_2,47.570405,-52.732677,53.353699,3.48,2017-07-19 08:17:00,08:17:00,Wednesday
