uuid,speed,timestamp,time,weekday,location
Device_4,1.33,2017-07-17 13:41:00,13:41:00,Monday,"[47.545026, -52.727918]"
Device_4,1.58,2017-07-17 13:41:00,13:41:00,Monday,"[47.545099, -52.727591000000004]"
Device_4,1.21,2017-07-17 13:42:00,13:42:00,Monday,"[47.544638, -52.72914]"
Device_4,1.35,2017-07-17 13:42:00,13:42:00,Monday,"[47.544759, -52.728853]"
Device_4,1.34,2017-07-17 13:42:00,13:42:00,Monday,"[47.544826, -52.728528000000004]"
Device_4,1.19,2017-07-17 13:43:00,13:43:00,Monday,"[47.54438, -52.730077]"
Device_4,1.17,2017-07-17 13:43:00,13:43:00,Monday,"[47.544457, -52.729764]"
Device_4,1.15,2017-07-17 13:43:00,13:43:00,Monday,"[47.544544, -52.729457999999994]"
Device_4,1.07,2017-07-17 13:44:00,13:44:00,Monday,"[47.543879, -52.730771]"
Device_4,1.2,2017-07-17 13:44:00,13:44:00,Monday,"[47.54405, -52.730546999999994]"
Device_4,2.34,2017-07-17 13:44:00,13:44:00,Monday,"[47.544233, -52.730332999999995]"
Device_4,1.48,2017-07-17 13:45:00,13:45:00,Monday,"[47.543701, -52.731001]"
Device_4,1.39,2017-07-17 13:58:00,13:58:00,Monday,"[47.543759, -52.732786]"
Device_4,1.16,2017-07-17 13:58:00,13:58:00,Monday,"[47.54384, -52.732463]"
Device_4,0.88,2017-07-17 13:58:00,13:58:00,Monday,"[47.543983000000004, -52.732198]"
Device_4,1.52,2017-07-17 13:59:00,13:59:00,Monday,"[47.544518, -52.732678]"
Device_4,1.43,2017-07-17 13:59:00,13:59:00,Monday,"[47.544308, -52.732811]"
Device_4,1.4,2017-07-17 13:59:00,13:59:00,Monday,"[47.544107000000004, -52.732975]"
Device_4,0.84,2017-07-17 13:59:00,13:59:00,Monday,"[47.543887, -52.733061]"
Device_4,1.38,2017-07-17 14:00:00,14:00:00,Monday,"[47.544995, -52.733087]"
Device_4,0.93,2017-07-17 14:00:00,14:00:00,Monday,"[47.544897, -52.732771]"
Device_4,1.19,2017-07-17 14:00:00,14:00:00,Monday,"[47.544726000000004, -52.73253199999999]"
Device_4,1.4,2017-07-17 14:01:00,14:01:00,Monday,"[47.54503, -52.733419999999995]"
Device_4,1.5,2017-07-17 14:02:00,14:02:00,Monday,"[47.544404, -52.733847999999995]"
Device_4,1.5,2017-07-17 14:02:00,14:02:00,Monday,"[47.544604, -52.733695999999995]"
Device_4,1.1,2017-07-17 14:02:00,14:02:00,Monday,"[47.544824, -52.733589]"
Device_4,1.54,2017-07-17 14:03:00,14:03:00,Monday,"[47.543569, -52.734478]"
Device_4,1.8,2017-07-17 14:03:00,14:03:00,Monday,"[47.543791, -52.734349]"
Device_4,1.73,2017-07-17 14:03:00,14:03:00,Monday,"[47.543997999999995, -52.734187]"
Device_4,1.32,2017-07-17 14:03:00,14:03:00,Monday,"[47.544207, -52.734021999999996]"
Device_4,1.18,2017-07-17 14:04:00,14:04:00,Monday,"[47.543791, -52.73457]"
Device_4,1.34,2017-07-17 14:05:00,14:05:00,Monday,"[47.544235, -52.735349]"
Device_4,1.39,2017-07-17 14:05:00,14:05:00,Monday,"[47.544093, -52.73509]"
Device_4,1.46,2017-07-17 14:05:00,14:05:00,Monday,"[47.543937, -52.734843999999995]"
Device_4,1.17,2017-07-17 14:06:00,14:06:00,Monday,"[47.544297, -52.73624399999999]"
Device_4,1.44,2017-07-17 14:06:00,14:06:00,Monday,"[47.544413, -52.735955000000004]"
Device_4,1.32,2017-07-17 14:06:00,14:06:00,Monday,"[47.544383, -52.735613]"
Device_4,1.32,2017-07-17 14:07:00,14:07:00,Monday,"[47.543953, -52.73712]"
Device_4,1.27,2017-07-17 14:07:00,14:07:00,Monday,"[47.544065, -52.73681800000001]"
Device_4,1.38,2017-07-17 14:07:00,14:07:00,Monday,"[47.544168, -52.736518000000004]"
Device_4,1.31,2017-07-17 14:08:00,14:08:00,Monday,"[47.543719, -52.737692]"
Device_4,1.14,2017-07-17 14:08:00,14:08:00,Monday,"[47.543832, -52.737405]"
Device_4,0.75,2017-07-17 14:09:00,14:09:00,Monday,"[47.543562, -52.737959]"
Device_4,1.28,2017-07-17 14:15:00,14:15:00,Monday,"[47.542722999999995, -52.740041000000005]"
Device_4,1.76,2017-07-17 14:15:00,14:15:00,Monday,"[47.542989, -52.739864000000004]"
Device_4,1.11,2017-07-17 14:16:00,14:16:00,Monday,"[47.542812, -52.741052]"
Device_4,1.09,2017-07-17 14:16:00,14:16:00,Monday,"[47.542758, -52.740713]"
Device_4,1.19,2017-07-17 14:16:00,14:16:00,Monday,"[47.542682, -52.740384]"
Device_4,1.46,2017-07-17 14:17:00,14:17:00,Monday,"[47.543215999999994, -52.741868999999994]"
Device_4,1.3,2017-07-17 14:17:00,14:17:00,Monday,"[47.543048999999996, -52.741620999999995]"
Device_4,1.27,2017-07-17 14:17:00,14:17:00,Monday,"[47.542909, -52.741356999999994]"
Device_4,1.46,2017-07-17 14:18:00,14:18:00,Monday,"[47.543631, -52.742677]"
Device_4,1.41,2017-07-17 14:18:00,14:18:00,Monday,"[47.543533000000004, -52.74235899999999]"
Device_4,1.24,2017-07-17 14:18:00,14:18:00,Monday,"[47.543399, -52.74207]"
Device_4,1.44,2017-07-17 14:19:00,14:19:00,Monday,"[47.543172999999996, -52.74339499999999]"
Device_4,1.5,2017-07-17 14:19:00,14:19:00,Monday,"[47.543372, -52.743209]"
Device_4,1.37,2017-07-17 14:19:00,14:19:00,Monday,"[47.543558000000004, -52.743]"
Device_4,1.61,2017-07-17 14:20:00,14:20:00,Monday,"[47.542648, -52.744076]"
Device_4,1.2,2017-07-17 14:20:00,14:20:00,Monday,"[47.542828, -52.74385699999999]"
Device_4,1.58,2017-07-17 14:20:00,14:20:00,Monday,"[47.542998, -52.743625]"
Device_4,1.39,2017-07-17 14:21:00,14:21:00,Monday,"[47.542105, -52.74472900000001]"
Device_4,1.3,2017-07-17 14:21:00,14:21:00,Monday,"[47.542281, -52.744508999999994]"
Device_4,1.46,2017-07-17 14:21:00,14:21:00,Monday,"[47.542465, -52.744299]"
Device_4,1.49,2017-07-17 14:22:00,14:22:00,Monday,"[47.541507, -52.745132]"
Device_4,1.14,2017-07-17 14:22:00,14:22:00,Monday,"[47.541734000000005, -52.74511]"
Device_4,1.37,2017-07-17 14:22:00,14:22:00,Monday,"[47.541933, -52.744952000000005]"
Device_4,1.38,2017-07-17 14:23:00,14:23:00,Monday,"[47.540838, -52.744896999999995]"
Device_4,1.3,2017-07-17 14:23:00,14:23:00,Monday,"[47.541064, -52.744971]"
Device_4,1.32,2017-07-17 14:23:00,14:23:00,Monday,"[47.541286, -52.745051000000004]"
Device_4,1.65,2017-07-17 14:24:00,14:24:00,Monday,"[47.540145, -52.744704000000006]"
Device_4,1.31,2017-07-17 14:24:00,14:24:00,Monday,"[47.54037, -52.74479]"
Device_4,1.69,2017-07-17 14:24:00,14:24:00,Monday,"[47.540605, -52.744845]"
Device_4,1.49,2017-07-17 14:25:00,14:25:00,Monday,"[47.539466, -52.744525]"
Device_4,1.3,2017-07-17 14:25:00,14:25:00,Monday,"[47.539695, -52.744592000000004]"
Device_4,1.27,2017-07-17 14:25:00,14:25:00,Monday,"[47.539922, -52.744643]"
Device_4,1.53,2017-07-17 14:26:00,14:26:00,Monday,"[47.539031, -52.74509200000001]"
Device_4,1.54,2017-07-17 14:26:00,14:26:00,Monday,"[47.539122, -52.744787]"
Device_4,1.8,2017-07-17 14:26:00,14:26:00,Monday,"[47.539238, -52.744482999999995]"
Device_4,1.28,2017-07-17 14:27:00,14:27:00,Monday,"[47.538610999999996, -52.745886999999996]"
Device_4,1.3,2017-07-17 14:27:00,14:27:00,Monday,"[47.538742, -52.745617]"
Device_4,1.45,2017-07-17 14:27:00,14:27:00,Monday,"[47.538885, -52.745349]"
Device_4,1.27,2017-07-17 14:28:00,14:28:00,Monday,"[47.538333, -52.74675799999999]"
Device_4,1.21,2017-07-17 14:28:00,14:28:00,Monday,"[47.538515000000004, -52.746542000000005]"
Device_4,1.1,2017-07-17 14:28:00,14:28:00,Monday,"[47.538552, -52.74620899999999]"
Device_4,1.01,2017-07-17 14:29:00,14:29:00,Monday,"[47.53778, -52.747074]"
Device_4,1.53,2017-07-17 14:29:00,14:29:00,Monday,"[47.537867, -52.746761]"
Device_4,1.46,2017-07-17 14:29:00,14:29:00,Monday,"[47.538098, -52.746759]"
Device_4,1.24,2017-07-17 14:30:00,14:30:00,Monday,"[47.538118, -52.74779100000001]"
Device_4,1.39,2017-07-17 14:30:00,14:30:00,Monday,"[47.537896, -52.747719999999994]"
Device_4,1.08,2017-07-17 14:30:00,14:30:00,Monday,"[47.537787, -52.747414]"
Device_4,1.4,2017-07-17 14:31:00,14:31:00,Monday,"[47.538583, -52.747893000000005]"
Device_4,1.24,2017-07-17 14:31:00,14:31:00,Monday,"[47.538349, -52.74785]"
Device_4,1.38,2017-07-17 14:32:00,14:32:00,Monday,"[47.538757000000004, -52.748626]"
Device_4,1.46,2017-07-17 14:32:00,14:32:00,Monday,"[47.538801, -52.748293999999994]"
Device_4,1.33,2017-07-17 14:32:00,14:32:00,Monday,"[47.538806, -52.74795]"
Device_4,1.65,2017-07-17 14:33:00,14:33:00,Monday,"[47.538087, -52.748569999999994]"
Device_4,1.51,2017-07-17 14:33:00,14:33:00,Monday,"[47.538315999999995, -52.748589]"
Device_4,1.35,2017-07-17 14:33:00,14:33:00,Monday,"[47.538531, -52.748704000000004]"
Device_4,1.55,2017-07-17 14:34:00,14:34:00,Monday,"[47.5374, -52.748518000000004]"
Device_4,1.57,2017-07-17 14:34:00,14:34:00,Monday,"[47.537634999999995, -52.748527]"
Device_4,1.24,2017-07-17 14:34:00,14:34:00,Monday,"[47.537861, -52.74855]"
Device_4,1.37,2017-07-17 14:35:00,14:35:00,Monday,"[47.537119, -52.74819300000001]"
Device_4,1.62,2017-07-17 14:35:00,14:35:00,Monday,"[47.537172999999996, -52.748528]"
Device_4,1.44,2017-07-17 14:36:00,14:36:00,Monday,"[47.537122, -52.747172]"
Device_4,1.5,2017-07-17 14:36:00,14:36:00,Monday,"[47.537141999999996, -52.747521]"
Device_4,1.31,2017-07-17 14:36:00,14:36:00,Monday,"[47.537129, -52.747855]"
Device_4,1.81,2017-07-17 14:37:00,14:37:00,Monday,"[47.536970000000004, -52.74584]"
Device_4,1.32,2017-07-17 14:37:00,14:37:00,Monday,"[47.537054, -52.746153]"
Device_4,1.39,2017-07-17 14:37:00,14:37:00,Monday,"[47.537101, -52.746487]"
Device_4,1.4,2017-07-17 14:37:00,14:37:00,Monday,"[47.5371, -52.74683]"
Device_4,1.57,2017-07-17 14:38:00,14:38:00,Monday,"[47.536431, -52.745266]"
Device_4,1.42,2017-07-17 14:38:00,14:38:00,Monday,"[47.536645, -52.74538100000001]"
Device_4,1.63,2017-07-17 14:38:00,14:38:00,Monday,"[47.536836, -52.74556]"
Device_4,1.81,2017-07-17 14:39:00,14:39:00,Monday,"[47.535835999999996, -52.744735]"
Device_4,1.45,2017-07-17 14:39:00,14:39:00,Monday,"[47.536042, -52.744909]"
Device_4,1.51,2017-07-17 14:39:00,14:39:00,Monday,"[47.53624, -52.745090000000005]"
Device_4,1.54,2017-07-17 14:40:00,14:40:00,Monday,"[47.535638, -52.744564000000004]"
Device_4,1.24,2017-07-17 14:41:00,14:41:00,Monday,"[47.535427, -52.744426000000004]"
Device_4,1.25,2017-07-17 14:42:00,14:42:00,Monday,"[47.534836999999996, -52.743851]"
Device_4,1.39,2017-07-17 14:42:00,14:42:00,Monday,"[47.535028999999994, -52.744041]"
Device_4,1.44,2017-07-17 14:42:00,14:42:00,Monday,"[47.535231, -52.744220999999996]"
Device_4,1.73,2017-07-17 14:43:00,14:43:00,Monday,"[47.535047999999996, -52.744012]"
Device_4,1.23,2017-07-17 14:44:00,14:44:00,Monday,"[47.535579999999996, -52.744645]"
Device_4,0.64,2017-07-17 14:44:00,14:44:00,Monday,"[47.535408000000004, -52.744424]"
Device_4,1.38,2017-07-17 14:44:00,14:44:00,Monday,"[47.53523, -52.744209]"
Device_4,1.52,2017-07-17 14:45:00,14:45:00,Monday,"[47.535337, -52.745208999999996]"
Device_4,1.48,2017-07-17 14:45:00,14:45:00,Monday,"[47.535432, -52.744896]"
Device_4,2.32,2017-07-17 14:57:00,14:57:00,Monday,"[47.535001, -52.746588]"
Device_4,2.32,2017-07-17 14:58:00,14:58:00,Monday,"[47.535231, -52.746708]"
Device_4,13.26,2017-07-17 15:08:00,15:08:00,Monday,"[47.545697, -52.745619]"
Device_4,11.37,2017-07-17 15:08:00,15:08:00,Monday,"[47.545123, -52.745548]"
Device_4,9.31,2017-07-17 15:08:00,15:08:00,Monday,"[47.544569, -52.74544100000001]"
Device_4,0,2017-07-17 15:08:00,15:08:00,Monday,"[47.544219, -52.74600600000001]"
Device_4,17.32,2017-07-17 15:09:00,15:09:00,Monday,"[47.552664, -52.747122999999995]"
Device_4,16.959999,2017-07-17 15:09:00,15:09:00,Monday,"[47.552109, -52.74774]"
Device_4,16.91,2017-07-17 15:09:00,15:09:00,Monday,"[47.551387, -52.748499]"
Device_4,14.71,2017-07-17 15:09:00,15:09:00,Monday,"[47.550505, -52.74857900000001]"
Device_4,13.63,2017-07-17 15:09:00,15:09:00,Monday,"[47.549772999999995, -52.748277]"
Device_4,13.3,2017-07-17 15:09:00,15:09:00,Monday,"[47.549278, -52.748037]"
Device_4,16.440001,2017-07-17 15:09:00,15:09:00,Monday,"[47.548643, -52.747735999999996]"
Device_4,16.469999,2017-07-17 15:09:00,15:09:00,Monday,"[47.548071, -52.74736600000001]"
Device_4,15.8,2017-07-17 15:09:00,15:09:00,Monday,"[47.547634, -52.746748]"
Device_4,14.41,2017-07-17 15:09:00,15:09:00,Monday,"[47.547013, -52.745965000000005]"
Device_4,13.94,2017-07-17 15:09:00,15:09:00,Monday,"[47.54643, -52.745698]"
Device_4,16.799999,2017-07-17 15:10:00,15:10:00,Monday,"[47.557983, -52.745712]"
Device_4,16.77,2017-07-17 15:10:00,15:10:00,Monday,"[47.557378, -52.7454]"
Device_4,15.38,2017-07-17 15:10:00,15:10:00,Monday,"[47.556502, -52.745235]"
Device_4,12.45,2017-07-17 15:10:00,15:10:00,Monday,"[47.555904, -52.745270999999995]"
Device_4,10.88,2017-07-17 15:10:00,15:10:00,Monday,"[47.55535, -52.745346999999995]"
Device_4,2.51,2017-07-17 15:10:00,15:10:00,Monday,"[47.554784999999995, -52.745447]"
Device_4,5.66,2017-07-17 15:10:00,15:10:00,Monday,"[47.554536, -52.745504000000004]"
Device_4,8.93,2017-07-17 15:10:00,15:10:00,Monday,"[47.554309, -52.745579000000006]"
Device_4,12.42,2017-07-17 15:10:00,15:10:00,Monday,"[47.553841, -52.745959]"
Device_4,15.12,2017-07-17 15:10:00,15:10:00,Monday,"[47.553357, -52.746446999999996]"
Device_4,10.95,2017-07-17 15:11:00,15:11:00,Monday,"[47.566013, -52.746207999999996]"
Device_4,14.47,2017-07-17 15:11:00,15:11:00,Monday,"[47.565594, -52.74666]"
Device_4,16.719999,2017-07-17 15:11:00,15:11:00,Monday,"[47.565127000000004, -52.747164]"
Device_4,18.41,2017-07-17 15:11:00,15:11:00,Monday,"[47.564318, -52.747924]"
Device_4,18.35,2017-07-17 15:11:00,15:11:00,Monday,"[47.563709, -52.74833100000001]"
Device_4,17.98,2017-07-17 15:11:00,15:11:00,Monday,"[47.562787, -52.748711]"
Device_4,15.84,2017-07-17 15:11:00,15:11:00,Monday,"[47.561820000000004, -52.748728]"
Device_4,13.83,2017-07-17 15:11:00,15:11:00,Monday,"[47.561052000000004, -52.748394999999995]"
Device_4,13.52,2017-07-17 15:11:00,15:11:00,Monday,"[47.560503999999995, -52.748041]"
Device_4,16.110001,2017-07-17 15:11:00,15:11:00,Monday,"[47.560026, -52.747652]"
Device_4,17.139999,2017-07-17 15:11:00,15:11:00,Monday,"[47.559523, -52.747197]"
Device_4,18.73,2017-07-17 15:11:00,15:11:00,Monday,"[47.558807, -52.746438]"
Device_4,11.32,2017-07-17 15:12:00,15:12:00,Monday,"[47.570677, -52.73667]"
Device_4,6.55,2017-07-17 15:12:00,15:12:00,Monday,"[47.571059999999996, -52.737241000000004]"
Device_4,16.09,2017-07-17 15:12:00,15:12:00,Monday,"[47.570924, -52.73808399999999]"
Device_4,16.549999,2017-07-17 15:12:00,15:12:00,Monday,"[47.570588, -52.738823]"
Device_4,18.6,2017-07-17 15:12:00,15:12:00,Monday,"[47.570078, -52.739961]"
Device_4,20.040001,2017-07-17 15:12:00,15:12:00,Monday,"[47.569697999999995, -52.740832]"
Device_4,19.5,2017-07-17 15:12:00,15:12:00,Monday,"[47.56909, -52.742151]"
Device_4,19.17,2017-07-17 15:12:00,15:12:00,Monday,"[47.56842, -52.743338]"
Device_4,18.59,2017-07-17 15:12:00,15:12:00,Monday,"[47.567671999999995, -52.744325]"
Device_4,16.6,2017-07-17 15:12:00,15:12:00,Monday,"[47.56715, -52.744946999999996]"
Device_4,12.39,2017-07-17 15:12:00,15:12:00,Monday,"[47.566495, -52.745684999999995]"
Device_4,4.89,2017-07-17 15:13:00,15:13:00,Monday,"[47.571051000000004, -52.73449]"
Device_4,9.7,2017-07-17 15:13:00,15:13:00,Monday,"[47.570696000000005, -52.734965]"
Device_4,6.99,2017-07-17 15:13:00,15:13:00,Monday,"[47.570291, -52.735588]"
Device_4,9.9,2017-07-17 15:13:00,15:13:00,Monday,"[47.5703, -52.736137]"
Device_4,0,2017-07-17 15:15:00,15:15:00,Monday,"[47.571065999999995, -52.734077]"
Device_4,1.13,2017-07-17 16:57:00,16:57:00,Monday,"[47.569896, -52.736088]"
Device_4,1.07,2017-07-17 16:57:00,16:57:00,Monday,"[47.570043, -52.735829]"
Device_4,1.89,2017-07-17 16:58:00,16:58:00,Monday,"[47.569484, -52.736880000000006]"
Device_4,1.96,2017-07-17 16:58:00,16:58:00,Monday,"[47.569542, -52.736552]"
Device_4,1.81,2017-07-17 16:58:00,16:58:00,Monday,"[47.569708, -52.736309999999996]"
Device_4,1.59,2017-07-17 16:59:00,16:59:00,Monday,"[47.569297, -52.73820500000001]"
Device_4,1.88,2017-07-17 16:59:00,16:59:00,Monday,"[47.569375, -52.737883]"
Device_4,1.62,2017-07-17 16:59:00,16:59:00,Monday,"[47.569412, -52.73755500000001]"
Device_4,1.53,2017-07-17 16:59:00,16:59:00,Monday,"[47.569438, -52.737216000000004]"
Device_4,1.46,2017-07-17 17:00:00,17:00:00,Monday,"[47.569288, -52.73956]"
Device_4,1.77,2017-07-17 17:00:00,17:00:00,Monday,"[47.569284, -52.739217000000004]"
Device_4,1.44,2017-07-17 17:00:00,17:00:00,Monday,"[47.56923, -52.738878]"
Device_4,1.8,2017-07-17 17:00:00,17:00:00,Monday,"[47.56927, -52.738551]"
Device_4,1.47,2017-07-17 17:01:00,17:01:00,Monday,"[47.569128000000006, -52.740479]"
Device_4,1.58,2017-07-17 17:01:00,17:01:00,Monday,"[47.569203, -52.740163]"
Device_4,1.66,2017-07-17 17:01:00,17:01:00,Monday,"[47.569340999999994, -52.739888]"
Device_4,1.81,2017-07-17 17:02:00,17:02:00,Monday,"[47.568471, -52.741443999999994]"
Device_4,1.64,2017-07-17 17:02:00,17:02:00,Monday,"[47.568621, -52.741174]"
Device_4,1.63,2017-07-17 17:02:00,17:02:00,Monday,"[47.568774, -52.740930000000006]"
Device_4,1.89,2017-07-17 17:02:00,17:02:00,Monday,"[47.568938, -52.740688]"
Device_4,1.91,2017-07-17 17:03:00,17:03:00,Monday,"[47.56779, -52.742360999999995]"
Device_4,1.69,2017-07-17 17:03:00,17:03:00,Monday,"[47.567969, -52.742143999999996]"
Device_4,1.73,2017-07-17 17:03:00,17:03:00,Monday,"[47.56812, -52.741882999999994]"
Device_4,1.65,2017-07-17 17:03:00,17:03:00,Monday,"[47.568283, -52.741652]"
Device_4,1.26,2017-07-17 17:04:00,17:04:00,Monday,"[47.56736, -52.742948]"
Device_4,1.75,2017-07-17 17:04:00,17:04:00,Monday,"[47.567366, -52.742614]"
Device_4,1.95,2017-07-17 17:04:00,17:04:00,Monday,"[47.567584000000004, -52.742523]"
Device_4,1.9,2017-07-17 17:05:00,17:05:00,Monday,"[47.567044, -52.744122]"
Device_4,1.6,2017-07-17 17:05:00,17:05:00,Monday,"[47.566984000000005, -52.743781999999996]"
Device_4,1.61,2017-07-17 17:05:00,17:05:00,Monday,"[47.56714, -52.743526]"
Device_4,1.21,2017-07-17 17:05:00,17:05:00,Monday,"[47.567306, -52.743274]"
Device_4,1.86,2017-07-17 17:06:00,17:06:00,Monday,"[47.566712, -52.745259999999995]"
Device_4,1.59,2017-07-17 17:06:00,17:06:00,Monday,"[47.566897, -52.74505500000001]"
Device_4,1.82,2017-07-17 17:06:00,17:06:00,Monday,"[47.566994, -52.744752000000005]"
Device_4,1.48,2017-07-17 17:06:00,17:06:00,Monday,"[47.56709, -52.744448]"
Device_4,1.61,2017-07-17 17:07:00,17:07:00,Monday,"[47.566334000000005, -52.74568299999999]"
Device_4,1.91,2017-07-17 17:07:00,17:07:00,Monday,"[47.566522, -52.74546899999999]"
Device_4,0.68,2017-07-17 17:12:00,17:12:00,Monday,"[47.567956, -52.748931999999996]"
Device_4,0.76,2017-07-17 17:13:00,17:13:00,Monday,"[47.567986, -52.748592]"
Device_4,1.87,2017-07-18 08:47:00,08:47:00,Tuesday,"[47.566464, -52.746138]"
Device_4,2.28,2017-07-18 08:47:00,08:47:00,Tuesday,"[47.566524, -52.746469]"
Device_4,1.99,2017-07-18 08:49:00,08:49:00,Tuesday,"[47.566604, -52.745429]"
Device_4,1.56,2017-07-18 08:49:00,08:49:00,Tuesday,"[47.566417, -52.745616000000005]"
Device_4,1.78,2017-07-18 08:49:00,08:49:00,Tuesday,"[47.566291, -52.745911]"
Device_4,1.72,2017-07-18 08:50:00,08:50:00,Tuesday,"[47.56712, -52.744372999999996]"
Device_4,1.66,2017-07-18 08:50:00,08:50:00,Tuesday,"[47.567065, -52.74471]"
Device_4,1.74,2017-07-18 08:50:00,08:50:00,Tuesday,"[47.566966, -52.745025]"
Device_4,1.83,2017-07-18 08:50:00,08:50:00,Tuesday,"[47.566783, -52.745222999999996]"
Device_4,1.52,2017-07-18 08:51:00,08:51:00,Tuesday,"[47.567326, -52.74324300000001]"
Device_4,1.9,2017-07-18 08:51:00,08:51:00,Tuesday,"[47.567169, -52.7435]"
Device_4,1.72,2017-07-18 08:51:00,08:51:00,Tuesday,"[47.566989, -52.743729]"
Device_4,1.68,2017-07-18 08:51:00,08:51:00,Tuesday,"[47.567036, -52.744057999999995]"
Device_4,2.04,2017-07-18 08:52:00,08:52:00,Tuesday,"[47.567772, -52.742189]"
Device_4,1.88,2017-07-18 08:52:00,08:52:00,Tuesday,"[47.567558, -52.74231700000001]"
Device_4,1.99,2017-07-18 08:52:00,08:52:00,Tuesday,"[47.567384000000004, -52.74254200000001]"
Device_4,1.95,2017-07-18 08:52:00,08:52:00,Tuesday,"[47.567376, -52.742895]"
Device_4,1.98,2017-07-18 08:53:00,08:53:00,Tuesday,"[47.568467, -52.741273]"
Device_4,1.99,2017-07-18 08:53:00,08:53:00,Tuesday,"[47.5683, -52.741496]"
Device_4,1.9,2017-07-18 08:53:00,08:53:00,Tuesday,"[47.568125, -52.741739]"
Device_4,1.83,2017-07-18 08:53:00,08:53:00,Tuesday,"[47.56796, -52.741969999999995]"
Device_4,2.03,2017-07-18 08:54:00,08:54:00,Tuesday,"[47.569272, -52.740075]"
Device_4,2.02,2017-07-18 08:54:00,08:54:00,Tuesday,"[47.569108, -52.740305000000006]"
Device_4,1.92,2017-07-18 08:54:00,08:54:00,Tuesday,"[47.568948999999996, -52.740563]"
Device_4,1.95,2017-07-18 08:54:00,08:54:00,Tuesday,"[47.568781, -52.740786]"
Device_4,2.14,2017-07-18 08:54:00,08:54:00,Tuesday,"[47.568628000000004, -52.741035]"
Device_4,1.83,2017-07-18 08:55:00,08:55:00,Tuesday,"[47.569251, -52.738778]"
Device_4,1.7,2017-07-18 08:55:00,08:55:00,Tuesday,"[47.56928, -52.739123]"
Device_4,1.75,2017-07-18 08:55:00,08:55:00,Tuesday,"[47.569297999999996, -52.739472]"
Device_4,1.84,2017-07-18 08:55:00,08:55:00,Tuesday,"[47.569387, -52.73978]"
Device_4,1.8,2017-07-18 08:56:00,08:56:00,Tuesday,"[47.569421000000006, -52.737776000000004]"
Device_4,1.79,2017-07-18 08:56:00,08:56:00,Tuesday,"[47.569325, -52.738096999999996]"
Device_4,1.44,2017-07-18 08:56:00,08:56:00,Tuesday,"[47.56929, -52.738442000000006]"
Device_4,1.53,2017-07-18 08:57:00,08:57:00,Tuesday,"[47.569668, -52.736468]"
Device_4,1.82,2017-07-18 08:57:00,08:57:00,Tuesday,"[47.569641, -52.736808999999994]"
Device_4,1.82,2017-07-18 08:57:00,08:57:00,Tuesday,"[47.569596000000004, -52.737141]"
Device_4,1.61,2017-07-18 08:57:00,08:57:00,Tuesday,"[47.569542, -52.73748199999999]"
Device_4,1.98,2017-07-18 08:58:00,08:58:00,Tuesday,"[47.570306, -52.735479000000005]"
Device_4,1.77,2017-07-18 08:58:00,08:58:00,Tuesday,"[47.570121, -52.735703]"
Device_4,1.81,2017-07-18 08:58:00,08:58:00,Tuesday,"[47.569933, -52.73591999999999]"
Device_4,1.73,2017-07-18 08:58:00,08:58:00,Tuesday,"[47.569802, -52.736196]"
Device_4,1.94,2017-07-18 08:59:00,08:59:00,Tuesday,"[47.571057, -52.734199]"
Device_4,1.86,2017-07-18 08:59:00,08:59:00,Tuesday,"[47.570972999999995, -52.73451899999999]"
Device_4,2.08,2017-07-18 08:59:00,08:59:00,Tuesday,"[47.570806, -52.734768]"
Device_4,2.09,2017-07-18 08:59:00,08:59:00,Tuesday,"[47.570643, -52.735006999999996]"
Device_4,1.83,2017-07-18 08:59:00,08:59:00,Tuesday,"[47.570473, -52.735228]"
Device_4,2.08,2017-07-18 09:00:00,09:00:00,Tuesday,"[47.570994, -52.73387099999999]"
Device_4,1.37,2017-07-18 09:11:00,09:11:00,Tuesday,"[47.570818, -52.73256800000001]"
Device_4,7.98,2017-07-18 09:19:00,09:19:00,Tuesday,"[47.563429, -52.732953]"
Device_4,14.12,2017-07-18 09:19:00,09:19:00,Tuesday,"[47.56393, -52.733306999999996]"
Device_4,16.950001,2017-07-18 09:19:00,09:19:00,Tuesday,"[47.564227, -52.733924]"
Device_4,18.18,2017-07-18 09:19:00,09:19:00,Tuesday,"[47.564688000000004, -52.734981999999995]"
Device_4,15.42,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.559307000000004, -52.735116000000005]"
Device_4,15.61,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.559733, -52.734292]"
Device_4,15.83,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.560131, -52.733543999999995]"
Device_4,15.5,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.560513, -52.732862]"
Device_4,15.75,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.560891999999996, -52.732248999999996]"
Device_4,15.72,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.56152, -52.731443999999996]"
Device_4,15.21,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.562041, -52.731027000000005]"
Device_4,9.33,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.562831, -52.731052000000005]"
Device_4,10.17,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.563140000000004, -52.731517000000004]"
Device_4,12.44,2017-07-18 09:21:00,09:21:00,Tuesday,"[47.563187, -52.732284]"
