uuid,latitude,longitude,altitude,speed,timestamp
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55653382,-52.76235849,,15.46000004,2017-07-23 20:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55575803,-52.76498605,,16.48999977,2017-07-23 20:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55531915,-52.76652798,,1.849999905,2017-07-23 20:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55518098,-52.7670179,,10.43999958,2017-07-23 20:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55459781,-52.76900475,,14.65999985,2017-07-23 20:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55372094,-52.77117298,,16.89999962,2017-07-23 20:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55270807,-52.77340173,,16.57999992,2017-07-23 20:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55167755,-52.77570348,,16.75,2017-07-23 20:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5506778,-52.77802552,,17.09000015,2017-07-23 20:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55029907,-52.7789166,,0.079999998,2017-07-23 20:05
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55010331,-52.77934827,,9.859999657,2017-07-23 20:06
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54927677,-52.78121299,,15.09999943,2017-07-23 20:06
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5482776,-52.78347476,,18.02999878,2017-07-23 20:06
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54728829,-52.78600861,,18.10000038,2017-07-23 20:06
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54646011,-52.78852662,,17.6099987,2017-07-23 20:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54560574,-52.79106575,,18.60000038,2017-07-23 20:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54454372,-52.79363757,,18.77000046,2017-07-23 20:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54345914,-52.79608098,,18.27000046,2017-07-23 20:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54248642,-52.7982736,,13.07999992,2017-07-23 20:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54215525,-52.79904809,,0,2017-07-23 20:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54198258,-52.79948621,,9.710000038,2017-07-23 20:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54115655,-52.8014661,,16.32999992,2017-07-23 20:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54025168,-52.80340986,,12.23999977,2017-07-23 20:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53957023,-52.80390289,,10.19999981,2017-07-23 20:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53819773,-52.80270536,,15.73999977,2017-07-23 20:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53663786,-52.80316737,,15.77999973,2017-07-23 20:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53523624,-52.80497971,,17.29999924,2017-07-23 20:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53392439,-52.8063722,,13.67999935,2017-07-23 20:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53195385,-52.80623264,,17.77999878,2017-07-23 20:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5301074,-52.80608118,,15.71999931,2017-07-23 20:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5286852,-52.80591312,,7.649999619,2017-07-23 20:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5287634,-52.80517627,,6.819999695,2017-07-23 20:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.52906641,-52.80538598,,3.49000001,2017-07-23 20:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5293629,-52.805335,,0,2017-07-23 23:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5288877,-52.8049592,,0,2017-07-24 0:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5293206,-52.8053995,,0,2017-07-24 0:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5293206,-52.8053995,,0,2017-07-24 0:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5293206,-52.8053995,,0,2017-07-24 0:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5293206,-52.8053995,,0,2017-07-24 0:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.580928,-52.7155725,,0,2017-07-24 0:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5813212,-52.7125602,,0,2017-07-24 0:53
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58128311,-52.7129579,,0.149999991,2017-07-24 0:54
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58118592,-52.71291389,,0,2017-07-24 6:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58110382,-52.7128802,,0.529999971,2017-07-24 7:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5813314,-52.7128511,,0,2017-07-24 7:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58125716,-52.71289553,,0.170000002,2017-07-24 8:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58131848,-52.71286435,,0.099999994,2017-07-24 8:48
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5812815,-52.7128662,,0,2017-07-24 9:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5813194,-52.712849,,0,2017-07-24 9:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.58096778,-52.71469521,,8.380000114,2017-07-24 9:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57664464,-52.72189611,,16.78999901,2017-07-24 9:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57506398,-52.72409258,,10.88000011,2017-07-24 9:36
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5742449,-52.7251757,,0,2017-07-24 9:36
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5689633,-52.7337924,,0,2017-07-24 9:38
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5713676,-52.7343987,,0,2017-07-24 9:39
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57139091,-52.73444926,,1.189999938,2017-07-24 9:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5716556,-52.7340748,,0,2017-07-24 9:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5719938,-52.7344975,,0,2017-07-24 9:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723551,-52.7347227,,0,2017-07-24 9:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723551,-52.7347227,,0,2017-07-24 9:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5724023,-52.7348126,,0,2017-07-24 9:52
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.572349,-52.7347307,,0,2017-07-24 9:58
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5724023,-52.7348126,,0,2017-07-24 10:09
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.572349,-52.7347307,,0,2017-07-24 10:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.572361,-52.7347328,,0,2017-07-24 10:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723729,-52.734735,,0,2017-07-24 10:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57251035,-52.73467164,,1.469999909,2017-07-24 10:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5730161,-52.7351409,,0,2017-07-24 11:24
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5734923,-52.7348421,,0,2017-07-24 11:26
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5733796,-52.7350143,,0,2017-07-24 11:26
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5730345,-52.735072,,0,2017-07-24 11:27
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5727202,-52.7346536,,0,2017-07-24 11:29
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723947,-52.7347796,,0,2017-07-24 11:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723947,-52.7347796,,0,2017-07-24 11:50
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723551,-52.7347227,,0,2017-07-24 12:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723551,-52.7347227,,0,2017-07-24 12:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 12:29
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 12:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 12:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 12:56
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5727942,-52.7346415,,0,2017-07-24 13:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5724207,-52.7347437,,0,2017-07-24 13:21
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5722516,-52.735002,,0,2017-07-24 14:01
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5726841,-52.7343821,,0,2017-07-24 14:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5729018,-52.7349275,,0,2017-07-24 14:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5726963,-52.7346493,,0,2017-07-24 14:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723947,-52.7347796,,0,2017-07-24 14:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 14:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5723925,-52.7347867,,0,2017-07-24 14:33
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5731435,-52.7354772,,0,2017-07-24 14:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.572361,-52.7347328,,0,2017-07-24 14:51
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.571821,-52.7343938,,0,2017-07-24 16:02
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5715515,-52.7341522,,0,2017-07-24 16:03
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5712875,-52.7339838,,0,2017-07-24 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5711797,-52.7336992,,0,2017-07-24 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5708912,-52.7339358,,0,2017-07-24 16:04
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5709721,-52.734384,,0,2017-07-24 16:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57056211,-52.73512501,,1.620000005,2017-07-24 16:07
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57040645,-52.73547177,,7.179999828,2017-07-24 16:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57015466,-52.73580378,,0,2017-07-24 16:08
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.57022884,-52.73973422,,2.579999924,2017-07-24 16:10
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56993082,-52.73971444,,8.849999428,2017-07-24 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56901334,-52.74057853,,11.46999931,2017-07-24 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56799402,-52.74204972,,12.5199995,2017-07-24 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56671125,-52.74254459,,13.98999977,2017-07-24 16:11
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56531093,-52.74263553,,12.25999928,2017-07-24 16:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56421801,-52.74315161,,8.970000267,2017-07-24 16:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56385738,-52.74327013,,8.260000229,2017-07-24 16:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56327651,-52.74266135,,2.529999971,2017-07-24 16:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56276543,-52.74234912,,4.769999981,2017-07-24 16:12
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56222987,-52.74397857,,13.60999966,2017-07-24 16:13
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56180474,-52.74483377,,0.359999985,2017-07-24 16:13
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.562201,-52.7450465,,0,2017-07-24 16:13
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56181341,-52.74486763,,0,2017-07-24 16:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56154356,-52.74508229,,6.369999886,2017-07-24 16:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56055935,-52.7441307,,13.09000015,2017-07-24 16:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55925081,-52.74308472,,14.09999943,2017-07-24 16:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55805199,-52.7425932,,10.52999973,2017-07-24 16:14
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55754648,-52.74406423,,10.69999981,2017-07-24 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55635746,-52.74394445,,12.23999977,2017-07-24 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55577174,-52.74367623,,0.059999999,2017-07-24 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55567187,-52.74410689,,9.300000191,2017-07-24 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55559115,-52.74509361,,2.200000048,2017-07-24 16:15
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5559887,-52.7474311,,0,2017-07-24 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55531429,-52.74552276,,10.25,2017-07-24 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5537921,-52.74615702,,16.86999893,2017-07-24 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55214384,-52.74778252,,18.76000023,2017-07-24 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5504424,-52.74870805,,17.59000015,2017-07-24 16:17
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54870625,-52.74793139,,13.30999947,2017-07-24 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54814429,-52.74761983,,0,2017-07-24 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54778269,-52.74717333,,10.47999954,2017-07-24 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54664925,-52.74581906,,14.7699995,2017-07-24 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54502811,-52.7456811,,14.07999992,2017-07-24 16:18
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54451153,-52.74494265,,11.05000019,2017-07-24 16:19
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5446689,-52.74291884,,10.88000011,2017-07-24 16:19
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54412625,-52.7426435,,10.67000008,2017-07-24 16:19
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54303175,-52.74372468,,13.46000004,2017-07-24 16:19
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54194449,-52.74515471,,10.30000019,2017-07-24 16:19
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54113123,-52.74495548,,9.960000038,2017-07-24 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54007859,-52.74468139,,7.75,2017-07-24 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53979914,-52.74494324,,7.119999886,2017-07-24 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53997214,-52.74560591,,4.670000076,2017-07-24 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5404235,-52.7457776,,0,2017-07-24 16:20
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5401153,-52.7456531,,0,2017-07-24 16:21
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5395151,-52.7454919,,0,2017-07-24 16:21
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5406328,-52.7457435,,0,2017-07-24 16:21
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53979151,-52.74592736,,0.629999995,2017-07-24 16:22
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5398059,-52.7458261,,0,2017-07-24 16:25
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5398059,-52.7458261,,0,2017-07-24 16:26
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5402448,-52.7450712,,0,2017-07-24 16:28
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5401885,-52.7451572,,0,2017-07-24 16:30
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5405141,-52.7453127,,0,2017-07-24 16:31
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5398708,-52.745316,,0,2017-07-24 16:32
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5398584,-52.74593004,,0.209999993,2017-07-24 16:34
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5400836,-52.7465821,,0,2017-07-24 16:35
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54006912,-52.74607052,,0.48999998,2017-07-24 16:37
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54009665,-52.74566836,,0.669999957,2017-07-24 16:37
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5409931,-52.745785,,0,2017-07-24 16:38
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54089687,-52.74482665,,13.71999931,2017-07-24 16:39
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5417546,-52.7452004,,0.259999991,2017-07-24 16:39
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5386706,-52.7515954,,0,2017-07-24 16:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53739554,-52.75192897,,12.28999996,2017-07-24 16:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53711102,-52.75079314,,12.39999962,2017-07-24 16:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53707083,-52.74845115,,14.14999962,2017-07-24 16:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53704707,-52.74646883,,13.06999969,2017-07-24 16:40
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53619614,-52.74493268,,12.03999996,2017-07-24 16:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53564067,-52.7444565,,0.340000004,2017-07-24 16:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53560815,-52.7440312,,7.679999828,2017-07-24 16:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53658824,-52.741739,,18.43000031,2017-07-24 16:41
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53796807,-52.73960925,,19.44999886,2017-07-24 16:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.53957807,-52.73789029,,16.51000023,2017-07-24 16:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.540707,-52.7370206,,0,2017-07-24 16:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54193728,-52.73549717,,15.44999981,2017-07-24 16:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54333504,-52.73448581,,14.17000008,2017-07-24 16:42
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54430844,-52.73381333,,12.18999958,2017-07-24 16:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54552327,-52.73294874,,13.09999943,2017-07-24 16:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54673122,-52.73211591,,12.21999931,2017-07-24 16:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54774263,-52.73110254,,10.34000015,2017-07-24 16:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54874167,-52.72955029,,14.68999958,2017-07-24 16:43
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.54950836,-52.72786494,,8.210000038,2017-07-24 16:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55026529,-52.72663398,,13.27999973,2017-07-24 16:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55154755,-52.72561734,,12.40999985,2017-07-24 16:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55223721,-52.72497595,,1.129999995,2017-07-24 16:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55267332,-52.72458469,,8.970000267,2017-07-24 16:44
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55381875,-52.72363946,,12.21999931,2017-07-24 16:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55461067,-52.72294192,,0.01,2017-07-24 16:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5548817,-52.72269381,,8.579999924,2017-07-24 16:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55601007,-52.72175068,,12.80999947,2017-07-24 16:45
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55720144,-52.7207192,,11.7699995,2017-07-24 16:46
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55754111,-52.72041737,,0,2017-07-24 16:46
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55780766,-52.72019668,,9.18999958,2017-07-24 16:46
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.5587507,-52.7194501,,0,2017-07-24 16:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.55951736,-52.71873864,,9.68999958,2017-07-24 16:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56043882,-52.71795636,,10.34000015,2017-07-24 16:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.56103804,-52.71740207,,0.109999999,2017-07-24 16:47
,,,,,
,,,,,
d4521d1e-ddb6-4a8c-97b3-1fe85075cc66,47.561182,-52.717122,,0,2017-07-24 16:47
,,,,,
